book_id,isbn,authors,original_publication_year,original_title,language_code,image_url
5068,195007778,Aldo Leopold,1949.0,A Sand County Almanac,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5069,805072063,"Eric Knight, Marguerite Kirmse",1940.0,Lassie Come-Home,,https://images.gr-assets.com/books/1316130656m/895886.jpg
5070,1932100660,"T. Colin Campbell, Thomas M. Campbell II",2001.0,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss and Long-term Health",en-GB,https://images.gr-assets.com/books/1376474019m/178788.jpg
5071,333710932,"Julia Donaldson, Axel Scheffler",1999.0,The Gruffalo,eng,https://images.gr-assets.com/books/1329674496m/1013383.jpg
5072,345455290,Douglas Adams,2002.0,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5073,1857987632,Arthur C. Clarke,1956.0,The City and the Stars,eng,https://images.gr-assets.com/books/1340242824m/250024.jpg
5074,2723495612,"Sui Ishida, 石田 スイ",2012.0,東京喰種トーキョーグール 1,fre,https://images.gr-assets.com/books/1498748457m/18667307.jpg
5075,316737372,Cressida Cowell,2003.0,How to train your dragon,en-US,https://images.gr-assets.com/books/1431930187m/352262.jpg
5076,034911188X,David Foster Wallace,1999.0,Brief Interviews with Hideous Men,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5077,1416516727,Mary Higgins Clark,1992.0,All Around the Town,,https://images.gr-assets.com/books/1355139896m/170619.jpg
5078,61767581,Lauren Conrad,2009.0,L.A. Candy,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5079,1440154236,Kiera Cass,2009.0,The Siren,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5080,340686030,Greg Iles,1999.0,The Quiet Game,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5081,679764410,Joseph J. Ellis,1996.0,American Sphinx: The Character of Thomas Jefferson,eng,https://images.gr-assets.com/books/1403187214m/22680.jpg
5082,307948684,"Jo Nesbø, Don Bartlett",2008.0,Hodejegerne,eng,https://images.gr-assets.com/books/1320551831m/11777020.jpg
5083,399153357,Daniel Silva,2006.0,The Messenger,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5084,141023422,Paul Bowles,1949.0,The Sheltering Sky,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5085,1406331163,Patrick Ness,2015.0,The Rest of Us Just Live Here,eng,https://images.gr-assets.com/books/1429800081m/22910900.jpg
5086,345495357,Alison Weir,2008.0,The Lady Elizabeth,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5087,1455503258,Lily Koppel,2013.0,The Astronaut Wives Club,eng,https://images.gr-assets.com/books/1352436564m/16131193.jpg
5088,375757910,"G.K. Chesterton, Jonathan Lethem",1908.0,The Man Who Was Thursday - A Nightmare,eng,https://images.gr-assets.com/books/1403181403m/184419.jpg
5089,006008460X,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey",1948.0,Cheaper by the Dozen,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5090,446581194,"Douglas Preston, Mario Spezi",2008.0,The Monster of Florence: A True Story,en-US,https://images.gr-assets.com/books/1306075698m/2198274.jpg
5091,031605755X,Daniel Woodrell,2006.0,Winter's Bone,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5092,553816322,Laurell K. Hamilton,2004.0,"Seduced by Moonlighty (Merry Gentry, #3)",eng,https://images.gr-assets.com/books/1500145890m/30243.jpg
5093,60888644,Bernard Cornwell,2007.0,Sword Song,en-US,https://images.gr-assets.com/books/1407111536m/1297150.jpg
5094,61251348,Jessica Seinfeld,2007.0,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5095,316780375,Anita Shreve,1997.0,The Weight of Water,eng,https://images.gr-assets.com/books/1327936566m/228534.jpg
5096,1301786454,Katie Ashley,2013.0,Music of the Heart,eng,https://images.gr-assets.com/books/1458915186m/16062210.jpg
5097,451203771,Maeve Binchy,2000.0,The Scarlet Feather,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5098,988489112,Aleatha Romig,2012.0,,eng,https://images.gr-assets.com/books/1398768721m/16070018.jpg
5099,60507772,"Terry Pratchett, Paul Kidby",2001.0,The Last Hero,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5100,553275720,Isaac Asimov,1966.0,Fantastic Voyage,,https://images.gr-assets.com/books/1320425345m/83539.jpg
5101,312243359,Philip Gourevitch,1998.0,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5102,161638610X,Jonathan Cahn,2011.0,,,https://images.gr-assets.com/books/1345009097m/12611073.jpg
5103,62073168,Daniel Silva,2013.0,The English Girl,eng,https://images.gr-assets.com/books/1371747020m/16248078.jpg
5104,1400068169,Susan Vreeland,2010.0,Clara and Mr. Tiffany,,https://images.gr-assets.com/books/1320562282m/8296140.jpg
5105,316254770,Jennifer E. Smith,2014.0,The Geography of You and Me,eng,https://images.gr-assets.com/books/1376408056m/18295852.jpg
5106,1409521966,L.A. Weatherly,2010.0,Angel ,eng,https://images.gr-assets.com/books/1326626626m/7991200.jpg
5107,1416997946,Brandon Mull,2012.0,"Seeds of Rebellion (Beyonders, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5108,440228654,Adeline Yen Mah,1999.0,Chinese Cinderella: The True Story of an Unwanted Daughter,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5109,425182878,John Sandford,2001.0,Chosen Prey,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5110,785139877,"Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist",2010.0,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5111,,Vi Keeland,2016.0,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5112,451225007,J.R. Ward,2008.0,The Black Dagger Brotherhood: An Insider's Guide,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5113,1600104835,"Joe Hill, Gabriel Rodríguez",2009.0,Head Games ,eng,https://images.gr-assets.com/books/1351338040m/6120349.jpg
5114,192751034,"Beverly Cleary, Alan Tiegreen",1984.0,Ramona and Her Father,eng,https://images.gr-assets.com/books/1408925643m/91247.jpg
5115,1600963943,Agatha Christie,1922.0,The Secret Adversary,eng,https://images.gr-assets.com/books/1331721280m/49596.jpg
5116,394752848,"Julio Cortázar, Gregory Rabassa",1963.0,Rayuela,eng,https://images.gr-assets.com/books/1367728486m/53413.jpg
5117,345528204,Karin Slaughter,2011.0,Fallen,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5118,1250091845,Marissa Meyer,2016.0,Stars Above,eng,https://images.gr-assets.com/books/1472473049m/25689074.jpg
5119,038551851X,Eric Clapton,2007.0,Clapton: The Autobiography,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5120,312421435,Naomi Klein,1999.0,No Logo,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5121,451210557,Harlan Coben,2003.0,No Second Chance,eng,https://images.gr-assets.com/books/1309281936m/43927.jpg
5122,446698229,Hunter S. Thompson,1973.0,Fear and Loathing on the Campaign Trail '72,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5123,743219600,P.D. James,1971.0,Shroud for a Nightingale,eng,https://images.gr-assets.com/books/1321172495m/764434.jpg
5124,1250019834,Sarah Addison Allen,2015.0,First Frost,eng,https://images.gr-assets.com/books/1410962794m/21853633.jpg
5125,330426648,Ted Chiang,2002.0,Stories of Your Life and Others ,eng,https://images.gr-assets.com/books/1356138316m/223380.jpg
5126,9707704667,Mario Vargas Llosa,2006.0,Travesuras de la niña mala,spa,https://images.gr-assets.com/books/1405421130m/53926.jpg
5127,1565126807,Heidi W. Durrow,2010.0,The Girl Who Fell From the Sky,en-US,https://images.gr-assets.com/books/1285276805m/6449290.jpg
5128,375727272,Bret Easton Ellis,2005.0,Lunar Park,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5129,553804324,Lisa Gardner,2007.0,"Hide (Detective D.D. Warren, #2) ",eng,https://images.gr-assets.com/books/1327979037m/32523.jpg
5130,9832672368,Habiburrahman El-Shirazy,2004.0,Ayat-ayat Cinta,ind,https://images.gr-assets.com/books/1439347437m/969177.jpg
5131,1682305031,Erin Watt,2016.0,Broken prince,eng,https://images.gr-assets.com/books/1464248584m/29519514.jpg
5132,385349831,"Paulo Coelho, Margaret Jull Costa",2012.0,Manuscrito encontrado em Accra,en-US,https://images.gr-assets.com/books/1362586181m/16054811.jpg
5133,031238078X,Lisa Scottoline,2011.0,Save Me,,https://images.gr-assets.com/books/1311983193m/9296438.jpg
5134,7117140,Clive Barker,1987.0,Weaveworld,eng,https://images.gr-assets.com/books/1329374451m/52640.jpg
5135,671758896,Mary Higgins Clark,1991.0,"Loves Music, Loves to Dance",eng,https://images.gr-assets.com/books/1416640001m/170650.jpg
5136,689869126,D.J. MacHale,2005.0,The Rivers of Zadaa,eng,https://images.gr-assets.com/books/1432151614m/215542.jpg
5137,,Kristen Ashley,2011.0,Sweet Dreams,en-GB,https://images.gr-assets.com/books/1327912890m/11227040.jpg
5138,345438310,Robert K. Massie,1967.0,Nicholas and Alexandra,eng,https://images.gr-assets.com/books/1333577599m/133486.jpg
5139,345527771,Janet Evanovich,2012.0,Wicked Business,eng,https://images.gr-assets.com/books/1328334213m/12275680.jpg
5140,037587089X,Chris Grabenstein,2013.0,Escape from Mr. Lemoncello's Library,eng,https://images.gr-assets.com/books/1379335670m/16054808.jpg
5141,345414004,Robert A. Heinlein,1982.0,Friday,eng,https://images.gr-assets.com/books/1315410828m/17208.jpg
5142,1414318634,Francine Rivers,2010.0,"Her Mother's Hope (Marta's Legacy, #1)",en-US,https://images.gr-assets.com/books/1406510447m/6926176.jpg
5143,395870828,David Wiesner,1991.0,Tuesday,,https://images.gr-assets.com/books/1328870556m/97860.jpg
5144,399148701,Tom Clancy,2002.0,Red Rabbit,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5145,886773784,Mercedes Lackey,1987.0,Arrows of the Queen (Heralds of Valdemar #1),en-US,https://images.gr-assets.com/books/1296358547m/13986.jpg
5146,374521727,Joan Didion,1968.0,Slouching Towards Bethlehem: Essays,,https://images.gr-assets.com/books/1327952074m/424.jpg
5147,6497012,Raymond E. Feist,1995.0,Rise of a Merchant Prince,,https://images.gr-assets.com/books/1360282060m/43917.jpg
5148,62002325,Courtney Allison Moulton,2011.0,Angelfire,en-US,https://images.gr-assets.com/books/1294531919m/7285498.jpg
5149,1451665601,Stephen King,2011.0,Mile 81,eng,https://images.gr-assets.com/books/1407138212m/12070846.jpg
5150,312426232,Paul Auster,2005.0,The Brooklyn Follies,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5151,689859392,"Holly Black, Tony DiTerlizzi",2004.0,The Ironwood Tree,eng,https://images.gr-assets.com/books/1417954144m/277191.jpg
5152,689846231,Marjorie Kinnan Rawlings,1930.0,The Yearling,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5153,373210639,Katie McGarry,2013.0,Dare You To,eng,https://images.gr-assets.com/books/1354200468m/13561164.jpg
5154,446569895,"Ozzy Osbourne, Chris Ayres",2009.0,I Am Ozzy,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5155,767915305,J. Maarten Troost,2003.0,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5156,778313077,Maria V. Snyder,2011.0,Touch of Power,en-US,https://images.gr-assets.com/books/1317629193m/10445208.jpg
5157,375703063,Kaye Gibbons,1989.0,A Virtuous Woman ,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5158,515128546,Nora Roberts,1999.0,Tears of the Moon,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5159,316000973,Darren Shan,2002.0,"The Vampire Prince (Cirque Du Freak, #6)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5160,034537472X,David Eddings,1991.0,The Sapphire Rose ,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5161,1476798176,Bill Clegg,2015.0,Did You Ever Have a Family,eng,https://images.gr-assets.com/books/1440378380m/24452249.jpg
5162,751531219,Nelson DeMille,1990.0,The Gold Coast,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5163,684839385,Elisabeth Kübler-Ross,1969.0,On Death and Dying,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5164,1780892888,"James Patterson, Maxine Paetro",2015.0,14th Deadly Sin,eng,https://images.gr-assets.com/books/1425682789m/23346918.jpg
5165,60562498,Lisa Kleypas,2005.0,It Happened One Autumn,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5166,399155163,Patricia Cornwell,2008.0,Scarpetta,en-US,https://images.gr-assets.com/books/1358277265m/2833172.jpg
5167,055350584X,Dennis Lehane,1996.0,"Darkness, Take My Hand",eng,https://images.gr-assets.com/books/1392049150m/21681.jpg
5168,786901640,R.A. Salvatore,1993.0,Siege of Darkness,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5169,1416983244,Ellen Hopkins,2011.0,,en-US,https://images.gr-assets.com/books/1296179689m/9917945.jpg
5170,,Kristen Proby,2013.0,Play With Me,eng,https://images.gr-assets.com/books/1360471559m/17201095.jpg
5171,425189031,J.D. Robb,2003.0,Portrait in Death,eng,https://images.gr-assets.com/books/1483391474m/268604.jpg
5172,,Monica  Murphy,2013.0,Second Chance Boyfriend,eng,https://images.gr-assets.com/books/1370492442m/17316075.jpg
5173,1401202322,"Brian K. Vaughan, Pia Guerra, Goran Parlov, José Marzán Jr.",2004.0,Y: The Last Man Vol. 4: Safeword,eng,https://images.gr-assets.com/books/1335238541m/184040.jpg
5174,399171088,Nora Roberts,2014.0,The Collector,eng,https://images.gr-assets.com/books/1389532018m/18668066.jpg
5175,515138819,Robin McKinley,2003.0,Sunshine,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5176,312939027,Sue Grafton,1987.0,"""D"" is for Deadbeat ",eng,https://images.gr-assets.com/books/1389287799m/64857.jpg
5177,1608195228,Jesmyn Ward,2010.0,Salvage the Bones,eng,https://images.gr-assets.com/books/1317067649m/10846336.jpg
5178,,Kristen Callihan,2014.0,The Hook Up,eng,https://images.gr-assets.com/books/1407891923m/22611920.jpg
5179,345481291,Naomi Novik,2006.0,Throne of Jade,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5180,671447548,David McCullough,1981.0,Mornings on Horseback,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5181,1401210090,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2006.0,Y: The Last Man Vol. 7: Paper Dolls,eng,https://images.gr-assets.com/books/1311830366m/79426.jpg
5182,345455681,Edward Rutherfurd,1997.0,London: The Novel,en-US,https://images.gr-assets.com/books/1320450619m/92160.jpg
5183,1480118516,Natasha Preston,2012.0,Silence,en-US,https://images.gr-assets.com/books/1351519075m/16116760.jpg
5184,1250059305,"Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White",2014.0,My True Love Gave to Me: Twelve Holiday Stories,eng,https://images.gr-assets.com/books/1459353572m/20309175.jpg
5185,,Hugh Howey,2014.0,Sand Omnibus,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5186,1612184715,Scott  Meyer,2013.0,Off to Be the Wizard,eng,https://images.gr-assets.com/books/1390179189m/18616975.jpg
5187,679753338,Richard Russo,1993.0,Nobody's Fool,eng,https://images.gr-assets.com/books/1463435569m/659388.jpg
5188,451076451,"Richard Bachman, Stephen King",1977.0,Rage,eng,https://images.gr-assets.com/books/1299003176m/66370.jpg
5189,140447423,"Émile Zola, Roger Pearson",1885.0,Germinal,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5190,,Abbi Glines,2012.0,Ceaseless,eng,https://images.gr-assets.com/books/1351606331m/13573795.jpg
5191,224093614,Michael Ondaatje,2011.0,,eng,https://images.gr-assets.com/books/1327934764m/11076177.jpg
5192,1857988221,Alfred Bester,1953.0,The Demolished Man,eng,https://images.gr-assets.com/books/1360171879m/76740.jpg
5193,1423121295,Melissa de la Cruz,2011.0,Lost In Time,eng,https://images.gr-assets.com/books/1298681924m/9578590.jpg
5194,60725125,Meg Cabot,2001.0,Ninth Key,eng,https://images.gr-assets.com/books/1327954597m/199786.jpg
5195,425100650,Dean Koontz,1984.0,Twilight Eyes,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5196,525954570,Lisa Gardner,2016.0,Find Her,eng,https://images.gr-assets.com/books/1444071262m/25644437.jpg
5197,1939392748,"J. Lynn, Jennifer L. Armentrout",2013.0,Frigid,eng,https://images.gr-assets.com/books/1364364323m/16122034.jpg
5198,553383833,"Isabel Allende, Margaret Sayers Peden",1984.0,De amor y de sombra,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5199,805088415,Jacqueline Kelly,2009.0,The Evolution of Calpurnia Tate,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5200,1423108760,Katie Alender,2009.0,Bad Girls Don't Die,eng,https://images.gr-assets.com/books/1344514129m/3678651.jpg
5201,425204030,Clive Cussler,1999.0,Atlantis Found,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5202,307377326,David Mazzucchelli,2009.0,Asterios Polyp,eng,https://images.gr-assets.com/books/1327877671m/4070095.jpg
5203,345383273,David Eddings,1992.0,Domes of Fire,,https://images.gr-assets.com/books/1388212602m/651260.jpg
5204,1582405301,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2005.0,"The Walking Dead, Vol. 4: The Heart's Desire",eng,https://images.gr-assets.com/books/1460242153m/138397.jpg
5205,439846838,Kazu Kibuishi,2009.0,The Stonekeeper's Curse,eng,https://images.gr-assets.com/books/1420153715m/6277410.jpg
5206,446695688,Carl Hiaasen,2000.0,Sick Puppy,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5207,836217357,Bill Watterson,1993.0,The Days Are Just Packed: A Calvin and Hobbes Collection,en-US,https://images.gr-assets.com/books/1418211162m/24818.jpg
5208,1600610862,Danny Gregory,2008.0,"An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5209,307990672,Dean Koontz,2012.0,Odd Apocalypse,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5210,679752552,"Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar",1975.0,Surveiller et punir. Naissance de la prison,eng,https://images.gr-assets.com/books/1400737037m/80369.jpg
5211,743412028,Catherine Ryan Hyde,1999.0,Pay It Forward,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5212,1401307922,Danny Gregory,2005.0,The Creative License: Giving Yourself Permission to Be The Artist You Truly Are,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5213,1591169283,"Arina Tanemura, Tomo Kimura",2001.0,満月をさがして 1,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5214,60935766,Bernard Cornwell,2000.0,Harlequin,eng,https://images.gr-assets.com/books/1407709312m/68531.jpg
5215,1594481571,Anne Lamott,2004.0,Plan B: Further Thoughts on Faith,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5216,812974042,Sarah Dunant,2006.0,In the Company of the Courtesan,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5217,345531485,Peter V. Brett,2015.0,The Skull Throne,eng,https://images.gr-assets.com/books/1408637760m/13630171.jpg
5218,312369506,Sherrilyn Kenyon,2007.0,Devil May Cry,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5219,,Nicholas Sparks,2016.0,Two By Two,eng,https://images.gr-assets.com/books/1461620101m/30002998.jpg
5220,316013838,Anita Shreve,2002.0,Sea Glass,eng,https://images.gr-assets.com/books/1422821164m/96081.jpg
5221,1582349010,Shannon Hale,2006.0,River Secrets,,https://images.gr-assets.com/books/1362875702m/248470.jpg
5222,1250034485,Jeffrey Archer,2014.0,Be Careful What You Wish For,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5223,1461072514,Amy A. Bartol,2013.0,Inescapable,eng,https://images.gr-assets.com/books/1327896605m/12925063.jpg
5224,61668095,Aprilynne Pike,2011.0,Illusions,en-US,https://images.gr-assets.com/books/1324797814m/6918909.jpg
5225,451165667,Joe McGinniss,1983.0,Fatal Vision,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5226,1594201501,Sudhir Venkatesh,2008.0,Gang Leader for a Day,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5227,785127224,"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman",1984.0,"Magician: Apprentice (The Riftwar Saga, #1) ",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5228,785281126,John C. Maxwell,1993.0,Developing the Leader Within You,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5229,7157177,C.S. Lewis,1945.0,That Hideous Strength,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5230,62331159,Laline Paull,2014.0,The Bees,eng,https://images.gr-assets.com/books/1384018069m/18652002.jpg
5231,385664443,Sara Gruen,2010.0,Ape House,eng,https://images.gr-assets.com/books/1328023833m/2458340.jpg
5232,345422554,"David Eddings, Leigh Eddings",1997.0,Polgara the Sorceress,,https://images.gr-assets.com/books/1403179783m/18884.jpg
5233,385539088,Kevin Kwan,2015.0,China Rich Girlfriend,eng,https://images.gr-assets.com/books/1419179404m/22674105.jpg
5234,736918833,Elizabeth George,1997.0,A Woman After God's Own Heart,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5235,1416543694,Brad Thor,2004.0,State Of The Union,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5236,1250015545,Ann Leary,2013.0,The Good House,en-GB,https://images.gr-assets.com/books/1392668194m/15793186.jpg
5237,446675369,Rudolfo Anaya,1972.0,"Bless Me, Ultima",en-US,https://images.gr-assets.com/books/1474056548m/14362.jpg
5238,375703845,Bret Easton Ellis,1998.0,Glamorama,eng,https://images.gr-assets.com/books/1403179508m/9913.jpg
5239,312939043,Sue Grafton,1988.0,F is for Fugitive,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5240,8770530688,Jo Nesbø,2005.0,"Frelseren (Harry Hole, #6)",dan,https://images.gr-assets.com/books/1418343566m/2033352.jpg
5241,375703829,Alessandro Baricco,1996.0,Seta,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5242,312593317,Tatiana de Rosnay,2009.0,Boomerang,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5243,842332308,"Tim LaHaye, Jerry B. Jenkins",2002.0,The Remnant: On the Brink of Armageddon,en-US,https://images.gr-assets.com/books/1406506156m/27530.jpg
5244,156106809,"Italo Calvino, Archibald Colquhoun",1957.0,Il barone rampante,eng,https://images.gr-assets.com/books/1344432724m/9804.jpg
5245,316133191,"Stephenie Meyer, Young Kim",2011.0,"Twilight: The Graphic Novel,",en-US,https://images.gr-assets.com/books/1327891963m/11450360.jpg
5246,,Belle Aurora,2014.0,Raw,eng,https://images.gr-assets.com/books/1380531971m/18468559.jpg
5247,380809060,Roger Zelazny,1999.0,The Great Book of Amber,eng,https://images.gr-assets.com/books/1165519096m/5367.jpg
5248,778303829,Gena Showalter,2010.0,The Darkest Lie (Lords of the Underworld #6),eng,https://images.gr-assets.com/books/1333828376m/7519472.jpg
5249,8370540910,Andrzej Sapkowski,1995.0,Czas pogardy,pol,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5250,,Jillian Dodd,2011.0,That Boy,eng,https://images.gr-assets.com/books/1305572809m/11382346.jpg
5251,385535589,Kate Alcott,2012.0,The Dressmaker,eng,https://images.gr-assets.com/books/1314819502m/12384157.jpg
5252,743474163,Judith McNaught,1991.0,Paradise,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5253,395304482,Chris Van Allsburg,1981.0,Jumanji,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5254,068816112X,Ken Grimwood,1986.0,Replay,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5255,307377334,David Eagleman,2011.0,Incognito: The Secret Lives of the Brain,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
